id,time,bitcoin,ethereum,ripple,bitcoin_cash,tether,litecoin,eos,binance_coin,bitcoin_sv,stellar
25611,2020-02-06 00:00:05,9617.8210448,204.12969537,0.27754171,442.34128486,1.00215305,72.53238108,4.51934721,19.22905731,299.42752511,0.06876282
25612,2020-02-06 00:05:02,9622.74875605,204.49510804,0.27730367,444.9878971,1.0015783,72.57536732,4.52491278,19.25565038,302.02101149,0.06880558
25613,2020-02-06 00:10:03,9625.51418845,204.51430963,0.27668913,444.45858679,1.00349226,72.35921336,4.52403963,19.2467516,301.53503438,0.06870945
25614,2020-02-06 00:15:02,9611.57008137,203.2252568,0.27448828,440.12717207,1.00524555,71.84852897,4.48652871,19.19438815,299.46978654,0.06827983
25615,2020-02-06 00:20:02,9586.71570002,202.74585119,0.2744582,438.46053222,1.00300791,71.60825403,4.47868143,19.13950301,299.10986122,0.06809429
25616,2020-02-06 00:25:02,9558.82314998,202.24493816,0.27353038,437.11366276,1.00214992,71.39370371,4.46787296,19.13019647,298.26339262,0.06778542
25617,2020-02-06 00:30:02,9556.89792343,202.34260601,0.27401767,437.31973596,1.0009877,71.20992101,4.46478423,19.10371974,297.80115048,0.06767239
25618,2020-02-06 00:35:02,9559.1899705,202.71844159,0.27481729,437.67069386,1.00092975,71.44716694,4.47390615,19.13111732,298.06335578,0.06785256
25619,2020-02-06 00:40:03,9559.27750193,202.59318564,0.27459194,436.74527348,1.00233753,71.22866345,4.47212039,19.11979807,297.50604261,0.06781552
25620,2020-02-06 00:45:03,9559.50211473,202.41746081,0.27443683,434.71058666,1.00099627,71.25237959,4.46868908,19.20041724,297.12574784,0.06765033
25621,2020-02-06 00:50:02,9553.16943902,202.82841691,0.27413822,435.41093892,1.00041733,71.26088554,4.46853759,19.19346534,297.07594131,0.06762233
25622,2020-02-06 00:55:02,9545.54815215,202.65145402,0.2741715,433.61609329,1.00180434,71.15646002,4.46347325,19.14143294,296.21149409,0.06762141
25623,2020-02-06 01:00:03,9543.19490494,202.76743799,0.27422162,434.26246106,1.00011829,71.19048618,4.46099182,19.1000209,296.27216922,0.06768093
25624,2020-02-06 01:05:02,9548.99058,202.93238843,0.27407762,434.6154454,1.00008918,71.24929752,4.46834745,19.10504202,296.45978913,0.06762817
25625,2020-02-06 01:10:03,9561.34016902,203.00423519,0.2740575,435.20213406,0.9999551,71.35982587,4.47032862,19.12809854,296.71297769,0.06776566
25626,2020-02-06 01:15:02,9563.80196307,202.64484532,0.27432522,434.62240457,1.00050673,71.4656357,4.46409544,19.16264442,296.18713299,0.06778008
25627,2020-02-06 01:20:02,9559.86592295,202.84152273,0.2742735,435.62946817,1.00077835,71.45891339,4.45907384,19.21381971,296.54939974,0.06767893
25628,2020-02-06 01:25:02,9570.39542821,203.2988729,0.27474664,437.27230383,0.99933262,71.58378139,4.46333384,19.23281646,296.76980149,0.06784785
25629,2020-02-06 01:30:02,9578.17074637,203.68924946,0.27510376,436.90129371,1.00013372,71.64773352,4.46433006,19.21819352,296.98477024,0.06777305
25630,2020-02-06 01:35:02,9577.95400955,203.70690168,0.27541026,437.3229199,1.00037931,71.64706223,4.47911422,19.226795,297.01485278,0.06796175
25631,2020-02-06 01:40:02,9577.32385593,203.8841368,0.27495098,437.71601464,0.99980056,71.61465177,4.48132614,19.19891033,297.30645884,0.06797062
25632,2020-02-06 01:45:02,9580.51637266,204.12679387,0.27510102,437.20742227,1.00031327,71.68666399,4.47507628,19.20623155,297.53861868,0.06792921
25633,2020-02-06 01:50:03,9589.53387501,204.4201278,0.27530896,437.65171329,0.99898841,71.7728929,4.48156771,19.23769368,298.03466496,0.06806443
25634,2020-02-06 01:55:02,9597.82372892,204.01551321,0.2753635,438.11378056,0.99934476,71.8302723,4.48298794,19.22142333,298.14011654,0.06804105
25635,2020-02-06 02:00:06,9600.83233073,203.69517981,0.27532126,437.72358356,0.99967159,71.6877307,4.48470092,19.20455961,297.46894606,0.06798571
25636,2020-02-06 02:05:03,9600.15226896,203.8485015,0.27563306,436.78628222,1.00022517,71.73498452,4.48339301,19.17686573,297.86654932,0.06800367
25637,2020-02-06 02:10:02,9595.92311345,203.49946018,0.27562292,436.96511072,0.99964475,71.68830875,4.48010524,19.14900964,297.85634824,0.06808281
25638,2020-02-06 02:15:03,9597.25144004,203.3457261,0.27548132,436.73825149,0.99971789,71.87662796,4.47848776,19.12627096,297.99256376,0.06808437
25639,2020-02-06 02:20:02,9589.30706265,203.30137064,0.27543945,437.09360949,1.00105825,71.88664027,4.47885949,19.10104588,297.96695076,0.06799829
25640,2020-02-06 02:25:03,9589.85375331,202.74807746,0.2751765,435.5045539,1.00098176,71.81307914,4.47048675,19.14056472,297.6336558,0.0679677
25641,2020-02-06 02:30:02,9576.77662189,202.80632774,0.27467682,434.80997028,1.00131646,71.76132829,4.46706962,19.10174604,297.3904172,0.06798964
25642,2020-02-06 02:35:03,9572.81000519,202.90112279,0.27442734,434.72554994,1.00098326,71.67216162,4.47332339,19.10082302,297.03854988,0.06790499
25643,2020-02-06 02:40:02,9575.83348476,203.07483397,0.27486991,434.42011884,1.00034419,71.65868939,4.47823344,19.13115133,297.37131075,0.06796952
25644,2020-02-06 02:45:03,9574.72001424,203.06671633,0.27496117,434.70406565,1.00060169,71.84945868,4.475794,19.102142,297.90657591,0.06793435
25645,2020-02-06 02:50:02,9579.34379081,203.22842764,0.27480177,434.83343767,1.00032119,71.79932727,4.47736992,19.09927352,297.87694604,0.06795423
25646,2020-02-06 02:55:03,9577.71811711,203.04460572,0.27462293,434.30433837,1.00108404,71.79475475,4.47656233,19.11477546,298.12432104,0.06798802
25647,2020-02-06 03:00:04,9573.12478556,203.05943086,0.27480551,434.30311009,1.00058523,71.69766086,4.47585582,19.09436684,297.81160467,0.06791387
25648,2020-02-06 03:05:02,9573.12806719,203.18369535,0.2750164,433.79498005,1.0005993,71.67441013,4.47512769,19.08578188,297.52987339,0.06794264
25649,2020-02-06 03:10:02,9580.55327752,203.93497052,0.27541329,434.61579866,0.99914215,71.71928145,4.48279486,19.10730002,297.73948585,0.06798406
25650,2020-02-06 03:15:02,9591.29487091,204.10345065,0.27521746,435.78722268,0.99940054,71.94126865,4.48401546,19.14019386,298.00875601,0.06796189
25651,2020-02-06 03:20:03,9594.37880969,204.07644814,0.27505985,436.01656308,1.00017194,71.94889236,4.48274325,19.14869134,297.97674892,0.06794771
25652,2020-02-06 03:25:02,9587.72107612,203.93700661,0.27492969,436.07925229,1.00091393,71.9694585,4.48083575,19.19362462,298.06723054,0.06793348
25653,2020-02-06 03:30:03,9586.234298,203.82635007,0.27490706,435.06643266,1.00062935,71.81754588,4.48040178,19.17955381,298.06407514,0.06793537
25654,2020-02-06 03:35:02,9579.86618772,203.94974148,0.27503494,435.28455953,1.00073251,71.8691241,4.47728973,19.18165185,298.60600376,0.06795777
25655,2020-02-06 03:40:03,9572.09394864,203.8769828,0.27498262,435.09615137,1.00014086,71.72407022,4.48013788,19.15414129,298.8391833,0.06787982
25656,2020-02-06 03:45:02,9573.89511705,204.01764956,0.27512291,436.28371689,0.99910154,71.99976899,4.49390819,19.15968656,300.65778127,0.0679032
25657,2020-02-06 03:50:03,9578.65425251,204.40107544,0.27584864,437.94217509,0.99875575,72.24281738,4.51225966,19.17598646,302.32833975,0.06813099
25658,2020-02-06 03:55:02,9583.5379764,204.78287852,0.27736143,438.23401084,0.99863364,72.66358779,4.5179524,19.18924648,302.58699252,0.06839145
25659,2020-02-06 04:00:03,9597.79253451,205.32320822,0.27843745,439.87996224,0.99795509,73.22509397,4.5245839,19.20457923,302.95313121,0.06851495
25660,2020-02-06 04:05:03,9607.17580363,205.28410999,0.27979756,439.51045936,0.9983353,73.58485046,4.5425958,19.22382538,302.86971383,0.06863191
25661,2020-02-06 04:10:02,9604.65916337,205.1307667,0.28352323,438.50402842,0.99973432,73.51602399,4.53738881,19.29223428,302.42989048,0.06899897
25662,2020-02-06 04:15:02,9605.64996006,204.87499122,0.28327499,437.44778537,0.99986029,73.54849305,4.52042465,19.29112095,302.85477274,0.06918076
25663,2020-02-06 04:20:03,9616.52769344,205.34108167,0.28245082,439.17198106,0.99852603,73.64309871,4.53136036,19.32128395,305.19158354,0.06886061
25664,2020-02-06 04:25:02,9621.01210892,205.19155424,0.28183768,439.11399717,0.99864283,73.51003673,4.52940679,19.33390216,306.12359621,0.06884877
25665,2020-02-06 04:30:03,9620.02304154,205.20974642,0.2826631,438.37760805,0.99991033,73.372448,4.52247972,19.3171115,305.03883748,0.06890789
25666,2020-02-06 04:35:03,9618.82363761,205.23039038,0.2820154,437.75600246,0.99955051,73.18734855,4.51695052,19.31526876,304.0801974,0.06890697
25667,2020-02-06 04:40:02,9618.09122964,205.32929963,0.28169265,438.03541511,0.99968275,73.2646469,4.5275068,19.33542597,304.5167605,0.06910737
25668,2020-02-06 04:45:03,9612.18450152,204.84492617,0.28143111,437.75960518,1.00035538,73.08451365,4.53146601,19.31392015,303.04569283,0.06930617
25669,2020-02-06 04:50:02,9614.82230111,204.97244633,0.28179392,437.90245948,0.99924578,73.07591508,4.52626658,19.27608038,302.8753147,0.06929032
25670,2020-02-06 04:55:02,9612.70030844,204.92119608,0.28163567,438.03188916,0.99990931,73.07614564,4.52449871,19.29539982,303.24355395,0.0693962
25671,2020-02-06 05:00:05,9617.4570824,205.32848512,0.28156814,438.56166321,0.99867059,73.18629127,4.52986505,19.32659126,303.84081426,0.06934067
25672,2020-02-06 05:05:02,9628.4951764,205.31061414,0.28145016,438.41952877,1.00061416,73.22589433,4.53220659,19.34216035,303.76070286,0.06920941
25673,2020-02-06 05:10:02,9631.19426075,205.57478529,0.2813741,437.91780554,0.99984724,73.36943538,4.53555081,19.33977422,303.57381025,0.06927621
25674,2020-02-06 05:15:02,9634.356752,205.62848068,0.28150435,437.75918018,1.00058586,73.38101577,4.53109638,19.32363435,303.65141615,0.06931575
25675,2020-02-06 05:20:02,9631.45461004,205.66525067,0.28160628,438.57924527,1.00040447,73.35248985,4.53192147,19.29620977,303.51156414,0.06928977
25676,2020-02-06 05:25:02,9626.63482148,205.73840278,0.28165415,439.88018031,0.99938508,73.48894917,4.54138961,19.26714346,304.19162816,0.06932114
25677,2020-02-06 05:30:02,9628.46186439,206.18737512,0.2819823,439.99680664,0.99907037,73.48439296,4.5452802,19.2756226,304.99872365,0.06937719
25678,2020-02-06 05:35:02,9624.40450235,206.28237212,0.28169159,439.87204917,0.99964446,73.62069198,4.55047037,19.28514685,304.9924953,0.06961254
25679,2020-02-06 05:40:03,9631.704003,206.40467559,0.28145064,439.94606184,1.00045147,73.5392187,4.54765592,19.30293458,304.98732089,0.07006218
25680,2020-02-06 05:45:02,9628.52872601,206.37761702,0.28121461,439.72568817,1.00060388,73.43023262,4.54966316,19.28428108,304.6499741,0.07006762
25681,2020-02-06 05:50:03,9627.33880638,206.33983332,0.28152182,439.7553511,1.00068208,73.36300814,4.54503562,19.30080153,304.45061678,0.07008284
25682,2020-02-06 05:55:02,9625.54571692,206.44270012,0.2813045,439.08184611,1.00057298,73.40997989,4.54394592,19.2791719,304.33804118,0.06984729
25683,2020-02-06 06:00:04,9628.83342338,206.62572042,0.28137883,439.58817537,1.00022175,73.53559051,4.54801404,19.28662501,304.94206609,0.06995683
25684,2020-02-06 06:05:02,9629.1732612,206.33025477,0.28054461,439.6837801,1.00115192,73.35335892,4.53613653,19.29413675,303.95125084,0.0695448
25685,2020-02-06 06:10:02,9620.09423461,205.85350615,0.27998703,438.79561707,1.00187569,73.18017701,4.5328091,19.29267253,303.62571797,0.06936262
25686,2020-02-06 06:15:02,9616.14931897,205.8122045,0.27904143,438.36990109,1.00154007,72.86985195,4.5285481,19.26414128,302.34245864,0.06937565
25687,2020-02-06 06:20:02,9611.95626214,205.9204122,0.27983961,438.27995666,1.00027145,72.95222273,4.52932554,19.27764618,302.47224351,0.0693631
25688,2020-02-06 06:25:02,9615.55889566,206.01991562,0.2801863,438.97217141,1.00013845,73.04482626,4.53297627,19.29278663,302.43260227,0.06938758
25689,2020-02-06 06:30:03,9622.71762911,206.13101894,0.27984672,439.24331871,0.99983485,73.09688266,4.53437177,19.30829133,302.65816998,0.06922415
25690,2020-02-06 06:35:02,9613.78925977,205.82467076,0.27986892,439.10207597,1.00071245,73.12212812,4.53250714,19.29410604,302.82540419,0.06915727
25691,2020-02-06 06:40:02,9618.78541845,205.8630128,0.28012192,439.08035901,1.00024843,73.13198041,4.53601705,19.29348439,303.2948415,0.06932794
25692,2020-02-06 06:45:02,9634.63361953,206.49463723,0.28066422,439.99907551,0.99910324,73.29577546,4.54753799,19.31957533,303.38484138,0.06940321
25693,2020-02-06 06:50:03,9634.87459235,207.30392856,0.28043255,440.46027734,1.00083954,73.35122572,4.55430551,19.34216439,304.05658108,0.06934981
25694,2020-02-06 06:55:02,9641.26041892,207.21985264,0.28054467,440.39660255,1.00084205,73.32858536,4.55026901,19.35225476,303.9034513,0.06925183
25695,2020-02-06 07:00:06,9643.45723873,207.31727389,0.28080159,440.40060268,1.00177271,73.36412975,4.55565411,19.38944993,303.69759922,0.06937044
25696,2020-02-06 07:05:02,9643.67596155,206.75523905,0.28020843,440.68100327,1.00124018,73.17030941,4.54500719,19.36831381,302.30534563,0.0693801
25697,2020-02-06 07:10:02,9626.35212549,207.16595313,0.28024998,440.67213925,1.00043851,73.2954409,4.54810178,19.36592738,302.78179912,0.06935197
25698,2020-02-06 07:15:02,9628.56892051,207.45673893,0.28089399,441.94813407,1.00099771,73.39896694,4.55423126,19.37694676,303.75455415,0.06930296
25699,2020-02-06 07:20:02,9652.50402434,207.70614991,0.28138033,442.48778635,1.00279616,73.53598632,4.55677382,19.41129194,304.25090811,0.06949858
25700,2020-02-06 07:25:02,9653.03755912,207.78738872,0.28089009,442.65310366,1.00067636,73.36558474,4.56123652,19.41933261,304.43822053,0.06944468
25701,2020-02-06 07:30:02,9656.8024993,208.2023238,0.28073071,442.43181518,1.00054802,73.57158404,4.56366307,19.44870895,304.4097462,0.06950455
25702,2020-02-06 07:35:02,9663.17034831,208.36415864,0.28098558,441.56252926,1.00161839,73.47452993,4.5572519,19.50663098,304.11793876,0.06954174
25703,2020-02-06 07:40:02,9658.4695334,208.57477141,0.28042734,441.00846903,1.00153392,73.45635176,4.55715573,19.52409776,304.11413925,0.06954362
25704,2020-02-06 07:45:02,9661.83883367,209.13881917,0.28014665,440.75420328,1.00054199,73.31500005,4.56016982,19.55366838,303.52483508,0.06961451
25705,2020-02-06 07:50:02,9653.76660599,209.32513232,0.28083347,441.31732343,0.99962891,73.50822061,4.58248136,19.57779444,303.66659436,0.06971995
25706,2020-02-06 07:55:02,9660.4944655,210.16767962,0.28103606,441.29995128,0.99908999,73.62550163,4.61256961,19.5945501,303.96324,0.06985836
25707,2020-02-06 08:00:05,9643.97311497,209.66703893,0.28120337,440.02674425,1.00244883,73.38694837,4.58750216,19.53139986,303.25121823,0.06980021
25708,2020-02-06 08:05:02,9625.42798891,209.06723481,0.28047824,437.8380288,1.00081142,73.13613334,4.57568295,19.43515067,301.71820796,0.06957177
25709,2020-02-06 08:10:03,9628.08489963,209.14146159,0.28018811,437.96491642,0.99927128,73.26376331,4.58226497,19.45936708,301.84363815,0.06951718
25710,2020-02-06 08:15:02,9630.46200062,209.17721712,0.28038236,438.00906468,0.99901839,73.37437355,4.58957825,19.46088336,302.53718109,0.06956217
25711,2020-02-06 08:20:03,9631.16534147,208.99283928,0.28043494,437.33442697,0.9998495,73.22214547,4.57348008,19.44319034,301.80229134,0.06959741
25712,2020-02-06 08:25:02,9626.97340676,208.97206561,0.28023385,437.75339723,0.99857555,73.36618441,4.58060185,19.44404333,301.71016207,0.0696878
25713,2020-02-06 08:30:03,9626.30327952,208.65102568,0.28029579,437.62257626,0.99950349,73.28370846,4.58067915,19.45614317,301.872197,0.06966714
25714,2020-02-06 08:35:02,9627.8595335,208.53737773,0.28101104,438.15369073,0.99930614,73.23816057,4.59151022,19.49149014,302.56166633,0.06974186
25715,2020-02-06 08:40:02,9625.94058235,208.28319657,0.28095248,437.2964572,0.99935312,73.2774698,4.59352191,19.49658055,302.69890867,0.06972019
25716,2020-02-06 08:45:02,9623.6654608,208.45882837,0.28215356,437.6691497,0.99804629,73.3426049,4.59528523,19.50461842,302.23507358,0.06997014
25717,2020-02-06 08:50:03,9625.78751546,208.71267497,0.28186724,437.15625934,0.99798112,73.36517162,4.59287644,19.5025896,302.15737494,0.06988161
25718,2020-02-06 08:55:02,9627.35385425,208.83909337,0.28228237,437.16397197,0.99920163,73.32035676,4.59458476,19.49292911,301.95963094,0.06986305
25719,2020-02-06 09:00:05,9626.43161967,208.8289766,0.282312,436.70770697,0.99900587,73.33729385,4.59812974,19.50989891,302.00119662,0.06986888
25720,2020-02-06 09:05:02,9624.69230252,208.57688624,0.28141768,436.58127818,0.9999936,73.28379301,4.58904919,19.5146502,301.74705263,0.06979908
25721,2020-02-06 09:10:03,9625.3647287,208.48422357,0.28133897,437.02371518,0.99998214,73.2672139,4.58812214,19.54628059,301.53736379,0.06980173
25722,2020-02-06 09:15:02,9625.59390328,208.29444999,0.28143296,436.72036173,1.00001675,73.38598374,4.5872704,19.5518671,301.34263664,0.06971573
25723,2020-02-06 09:20:03,9623.96957207,208.01945478,0.28090509,436.36065239,1.00082281,73.39364354,4.56930934,19.56137854,301.05955405,0.06968956
25724,2020-02-06 09:25:02,9625.05635819,207.72418538,0.28036172,435.95232739,1.00036465,73.13012841,4.55949571,19.50141094,300.16848518,0.06942595
25725,2020-02-06 09:30:03,9614.52935458,207.74583253,0.28020284,435.19321927,1.00035692,73.18247098,4.55261491,19.47944855,299.58993309,0.06952437
25726,2020-02-06 09:35:03,9620.92648672,207.98033108,0.28028646,436.29960644,0.99969871,73.11845696,4.56294893,19.51345223,299.9298423,0.06962819
25727,2020-02-06 09:40:02,9623.65403097,208.04755999,0.28078741,436.64631956,0.99840171,73.09750369,4.57156036,19.61473202,300.37439591,0.06956802
25728,2020-02-06 09:45:02,9622.2511734,208.27060492,0.28060425,437.07291202,0.99902122,73.11468626,4.57365286,19.71643284,300.88219244,0.06956344
25729,2020-02-06 09:50:02,9623.90263318,208.43629037,0.28039579,437.57669148,0.99914176,73.04031748,4.57011002,19.68659096,300.81584748,0.06959022
25730,2020-02-06 09:55:02,9626.7494613,208.49225874,0.28067657,438.25343352,0.99875255,73.11485388,4.57539138,19.67358243,300.4112158,0.06960484
25731,2020-02-06 10:00:08,9627.70837454,208.72176416,0.28120298,438.77359701,0.99839177,73.1754543,4.57710584,19.71855384,301.15452101,0.06962947
25732,2020-02-06 10:05:02,9629.96771889,208.6503508,0.28120672,437.67901606,0.99970307,73.12170475,4.57015484,19.73431775,301.31022054,0.0696417
25733,2020-02-06 10:10:02,9631.9637829,209.03192989,0.28139481,438.26653923,0.99847388,73.22115573,4.57950274,19.74060968,301.32492212,0.06955256
25734,2020-02-06 10:15:02,9644.65289896,209.32479542,0.28141726,439.49043462,0.99883165,73.35488973,4.591506,19.72046945,302.00628406,0.06972671
25735,2020-02-06 10:20:02,9648.07987985,209.42746494,0.28146951,439.61443228,1.00028291,73.46235948,4.591718,19.6888445,302.34597899,0.0698087
25736,2020-02-06 10:25:02,9646.75536696,209.43249477,0.28138098,439.47164767,0.99982005,73.45289421,4.59462094,19.7617337,301.87248083,0.06977518
25737,2020-02-06 10:30:03,9650.41525323,209.77876633,0.28171745,439.48292411,0.99894528,73.47871474,4.60301163,19.80216236,302.22116378,0.06981199
25738,2020-02-06 10:35:02,9649.96882578,209.56733244,0.28165648,438.73591828,0.99954735,73.45745779,4.60186381,19.78445755,301.61224483,0.06975793
25739,2020-02-06 10:40:02,9653.89801545,209.72222962,0.28185088,439.37676144,0.99924726,73.51497916,4.61141967,19.77438153,301.86870012,0.06980837
25740,2020-02-06 10:45:02,9664.19233663,209.56777445,0.28176904,439.64343754,0.99990795,73.58015349,4.60476316,19.79237142,302.33660795,0.06962712
25741,2020-02-06 10:50:02,9662.45050559,209.42650392,0.28164843,439.64696635,0.99927048,73.60937035,4.60397717,19.84744284,302.52774944,0.06964168
25742,2020-02-06 10:55:02,9655.21910352,209.3079856,0.28091917,438.70707814,0.99896591,73.60525609,4.59692434,19.88225462,302.37394791,0.0696907
25743,2020-02-06 11:00:03,9660.70757722,209.85388522,0.28066835,439.33688091,0.99873344,73.59150233,4.60419996,19.89044719,302.05879859,0.06968579
25744,2020-02-06 11:05:03,9652.913303,209.10678959,0.28089224,438.41300032,1.00070215,73.7550961,4.60064534,19.90260999,299.44713534,0.06972866
25745,2020-02-06 11:10:02,9651.45403711,209.33657713,0.28094755,438.42121992,1.00157723,73.60712778,4.59323192,19.92410046,299.77092181,0.06965054
25746,2020-02-06 11:15:03,9658.36275513,209.19594791,0.28105661,439.04095961,1.00011536,73.82317219,4.59563325,19.94696071,300.01107123,0.06961213
25747,2020-02-06 11:20:02,9653.51816307,208.89756532,0.28088527,439.10865766,1.00013218,73.89968218,4.59318971,19.89022193,301.92905831,0.06956382
25748,2020-02-06 11:25:02,9656.65093957,209.10577424,0.28081093,438.78867621,0.99951467,73.9226736,4.5840651,19.92818212,301.41750059,0.06960493
25749,2020-02-06 11:30:02,9646.31655455,209.01064665,0.28047661,438.23992476,1.00065833,73.85167228,4.58088794,19.91178941,301.11247287,0.0696755
25750,2020-02-06 11:35:02,9653.89488972,209.38004603,0.28005414,438.76961532,1.00031694,73.9508314,4.58706479,19.94854013,301.53052002,0.06961026
25751,2020-02-06 11:40:02,9656.27368424,209.170689,0.27991933,438.73242708,0.99979975,74.00055569,4.5848515,19.93316549,301.83666658,0.06966502
25752,2020-02-06 11:45:03,9658.23719954,209.43889978,0.28012482,439.12818322,0.99924195,74.21977916,4.59291089,19.92009324,301.52248414,0.06966074
25753,2020-02-06 11:50:02,9660.23151093,209.67092499,0.28023758,439.89167688,0.99886007,74.57798348,4.5980368,19.82597828,302.11564967,0.06972256
25754,2020-02-06 11:55:02,9668.57319187,209.77206493,0.28038538,440.15563258,0.99880051,74.49785075,4.59433036,19.85478711,302.53272458,0.06980612
25755,2020-02-06 12:00:02,9668.53125342,209.94995406,0.28065727,440.5610448,1.00003472,74.57318218,4.59996787,19.88990743,303.52022578,0.06977324
25756,2020-02-06 12:05:02,9680.02114325,210.22754671,0.28047133,440.85936884,0.99907023,74.56712268,4.60198302,19.88791186,304.00632302,0.06968961
25757,2020-02-06 12:10:02,9700.86120629,210.68297916,0.28056584,440.6427924,0.9980387,74.42944643,4.60480003,19.87936595,303.62647139,0.06979479
25758,2020-02-06 12:15:02,9716.46432434,211.65530814,0.2812835,441.13201754,1.00175063,74.48157374,4.62124109,19.94857143,303.51760573,0.06988253
25759,2020-02-06 12:20:02,9727.20538051,211.83392831,0.28169764,440.96729918,1.00014209,74.30990014,4.61408983,19.92000368,303.07032572,0.06991496
25760,2020-02-06 12:25:03,9718.93251534,211.66781125,0.28185508,440.26970869,1.00030566,74.12985229,4.61409596,19.89628444,302.90969975,0.06977582
25761,2020-02-06 12:30:03,9715.19173853,211.66810992,0.28196865,440.07643402,1.0002973,74.22220128,4.61219842,19.95449468,303.02840217,0.06981888
25762,2020-02-06 12:35:02,9734.76414627,211.82286095,0.28193562,440.72229314,0.99948918,73.910432,4.61439987,19.9523922,303.19000796,0.06980559
25763,2020-02-06 12:40:02,9735.97989857,212.13084665,0.28168006,441.96128655,0.9997414,74.14243309,4.62347322,19.99574673,304.00144475,0.06975761
25764,2020-02-06 12:45:02,9725.10385633,212.03533282,0.28173982,441.31518107,1.00039731,74.0097621,4.62357416,20.08087458,303.60322098,0.06984512
25765,2020-02-06 12:50:03,9738.87996318,212.34951697,0.28156715,440.41206624,0.99936969,74.02500938,4.61968931,20.14743051,303.24664013,0.06988684
25766,2020-02-06 12:55:03,9750.70448922,213.12449542,0.28143975,440.44940392,0.99878809,74.21034165,4.61491729,20.15050096,303.42296054,0.06975041
25767,2020-02-06 13:00:04,9767.39435269,213.4987413,0.28176024,440.63568261,0.99816645,74.24595742,4.61425193,20.24132736,303.19979278,0.0697352
25768,2020-02-06 13:05:02,9778.79282535,213.79419951,0.28177315,440.7086037,0.99689841,74.36386795,4.62501414,20.23950381,303.57517747,0.0698745
25769,2020-02-06 13:10:02,9787.55920643,214.45361028,0.28253327,440.97989189,0.99684192,74.49999723,4.63628077,20.30693208,303.7398978,0.06986297
25770,2020-02-06 13:15:02,9794.63560915,214.51048709,0.28221615,440.5515837,0.99716833,74.5315864,4.64109697,20.31229955,303.7445567,0.06988251
25771,2020-02-06 13:20:02,9795.7509584,214.20942324,0.28213835,440.18651567,0.99828729,74.49219838,4.64263325,20.32385259,303.01992107,0.06987584
25772,2020-02-06 13:25:03,9798.53508432,214.0807366,0.28205965,440.42494853,0.998634,74.34355207,4.63926723,20.2418815,302.91456984,0.06982813
25773,2020-02-06 13:30:03,9810.02919648,214.43560328,0.28182125,441.10544241,1.0006308,74.36394472,4.64448978,20.22744808,303.53163857,0.06989443
25774,2020-02-06 13:35:04,9813.78159632,213.60354413,0.28267841,440.89216,1.00287452,74.4042151,4.64003168,20.18582873,303.20706701,0.07007453
25775,2020-02-06 13:40:02,9819.89722763,213.87351863,0.2820127,440.02276128,1.00012736,74.27919966,4.63354421,20.24534528,302.87465946,0.07013517
25776,2020-02-06 13:45:03,9807.91719338,213.21576491,0.28217883,438.76918132,1.00263255,74.1615439,4.61842793,20.27567807,302.43581098,0.07027793
25777,2020-02-06 13:50:03,9777.98753197,210.02935097,0.27858145,435.21861836,1.0182468,73.5359996,4.53000177,20.10347469,296.96369455,0.06975678
25778,2020-02-06 13:55:02,9735.58323888,210.02341339,0.27499512,428.80561629,1.00345685,72.75746235,4.53842857,19.95601205,295.60214511,0.06885099
25779,2020-02-06 14:00:02,9719.10207602,210.35896815,0.27543726,430.25452969,1.00174252,72.64066232,4.53331249,20.01710578,295.51619853,0.06877982
25780,2020-02-06 14:05:03,9697.29741307,209.45579984,0.27527776,430.52621818,1.0026141,72.5094265,4.52017333,20.030096,295.17638744,0.06875507
25781,2020-02-06 14:10:02,9701.21604241,209.27936516,0.27513455,430.26021909,0.99965891,72.63013889,4.5137348,19.91259596,294.45890442,0.06849869
25782,2020-02-06 14:15:02,9695.89168323,210.59208526,0.27755276,434.11534362,0.99820436,73.02937648,4.53336698,20.12312924,295.82726495,0.06898864
25783,2020-02-06 14:20:03,9705.85198128,212.06406518,0.27821411,435.60199546,0.9988653,73.20965435,4.55179843,20.1878854,297.5831886,0.06917847
25784,2020-02-06 14:25:03,9725.40960186,212.44368987,0.27816888,436.940991,0.99962825,73.38200287,4.55247752,20.17301256,297.92916282,0.0692462
25785,2020-02-06 14:30:03,9738.3007553,212.39582878,0.27878922,437.40391206,0.99951988,73.24811251,4.55896853,20.2079191,297.85894339,0.06946177
25786,2020-02-06 14:35:02,9766.78474958,213.02410244,0.27942458,441.28990634,0.99652233,73.58977876,4.57169409,20.26048956,299.75603299,0.06958424
25787,2020-02-06 14:40:02,9791.01279474,213.48404508,0.28010664,442.46929754,0.99693974,73.84885301,4.58706568,20.3822355,300.77685026,0.06981693
25788,2020-02-06 14:45:03,9801.97629763,212.72449336,0.27916295,443.76173035,0.99989684,73.59158081,4.57481843,20.38119386,299.46232999,0.06948771
25789,2020-02-06 14:50:03,9797.24601308,212.71745448,0.27967853,442.63579137,0.9999065,73.82371039,4.5810033,20.37547858,298.68198652,0.06974654
25790,2020-02-06 14:55:02,9790.79496271,213.01990918,0.27970727,443.43834027,0.99872889,73.84432058,4.58077702,20.29246179,299.55593143,0.06957008
25791,2020-02-06 15:00:04,9788.44933074,212.75964909,0.28021306,443.28954053,1.00026671,73.77816698,4.58450832,20.2890793,299.13563071,0.06957492
